time/total timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
54500,114,1090,50.0,476,-193.12361019000002,0.0001,0.10001087487675249,50400,10.085009098052979
55000,114,1100,50.0,479,-191.29632985,0.0001,0.02217651143670082,50800,10.120258054733277
55500,114,1110,50.0,485,-196.31696101,0.0001,0.06470460947602988,51400,10.259124879837037
56000,114,1120,50.0,489,-193.77877036000007,0.0001,0.025836760737001897,51800,10.24576690673828
56500,114,1130,50.0,494,-190.34119900000002,0.0001,0.02322991251014173,52400,10.32157820701599
57000,114,1140,50.0,498,-196.06801160000003,0.0001,0.06569054206833243,52800,10.367768487930299
57500,114,1150,50.0,503,-197.01906913999994,0.0001,0.02206933091394603,53400,10.461183080673218
58000,114,1160,50.0,507,-197.72461435000002,0.0001,0.02282078105956316,53800,10.491074256896972
58500,113,1170,50.0,513,-194.33816199,0.0001,0.025919742844998837,54400,10.586901378631591
59000,114,1180,50.0,517,-203.67482518999998,0.0001,0.14336551422253252,54800,10.67115653038025
59500,113,1190,50.0,522,-212.35211042999998,0.0001,0.028041261108592154,55400,10.76048614501953
60000,114,1200,50.0,526,-207.19740359,0.0001,0.030351590439677237,55800,10.806791906356812
60500,113,1210,50.0,531,-199.93470972,0.0001,0.030791461151093245,56400,10.85781958580017
61000,113,1220,50.0,535,-196.10019808999996,0.0001,0.02518032504245639,56800,10.906006116867065
61500,113,1230,50.0,540,-193.34023899000005,0.0001,0.026336544714868067,57400,11.01103814125061
62000,113,1240,50.0,544,-197.85896883,0.0001,0.1043427029531449,57800,11.052843551635743
62500,113,1250,50.0,550,-196.97531323999996,0.0001,0.07045760357752442,58400,11.145431575775147
63000,113,1260,50.0,554,-192.28158698,0.0001,0.024969085985794663,58800,11.187518510818482
63500,113,1270,50.0,560,-193.02697957000004,0.0001,0.027561192270368337,59400,11.288385038375855
64000,113,1280,50.0,563,-182.25045069999996,0.0001,0.029654216077178715,59800,11.339235668182374
64500,113,1290,50.0,568,-178.10810760000004,0.0001,0.03286559095606208,60400,11.402890405654908
65000,113,1300,50.0,572,-183.87652962999996,0.0001,0.024760443521663546,60800,11.417390394210816
65500,113,1310,50.0,578,-191.38703684000004,0.0001,0.02847349552437663,61400,11.546497030258179
66000,113,1320,50.0,581,-197.61969748000004,0.0001,0.029068625578656793,61800,11.579068861007691
66500,113,1330,50.0,587,-203.44950267000002,0.0001,0.2059222080744803,62400,11.663459424972535
67000,113,1340,50.0,590,-200.95497017000002,0.0001,0.02960833000019193,62800,11.750569639205933
67500,113,1350,50.0,596,-204.86038725000003,0.0001,0.03090013093315065,63400,11.856935262680054
68000,113,1360,50.0,600,-208.29605303,0.0001,0.027089003780856727,63800,11.936399440765381
68500,112,1370,50.0,606,-202.15251733000002,0.0001,0.028558829398825765,64400,11.99849383354187
69000,113,1380,50.0,610,-205.62256535,0.0001,0.029688443150371314,64800,12.070566692352294
69500,112,1390,50.0,616,-211.21325296000003,0.0001,0.035661149630323054,65400,12.134198665618896
70000,112,1400,50.0,619,-208.42942266000003,0.0001,0.10045501842163503,65800,12.184996519088745
70500,112,1410,50.0,625,-205.91252661,0.0001,0.02850150519050658,66400,12.323567581176757
71000,112,1420,50.0,629,-204.41810243,0.0001,0.027966744862496853,66800,12.31143310546875
71500,112,1430,50.0,635,-201.10636293000005,0.0001,0.032688275687396524,67400,12.444633255004883
72000,112,1440,50.0,639,-192.59565498000003,0.0001,0.030082361586391927,67800,12.488296976089478
72500,112,1450,50.0,644,-186.7949542,0.0001,0.03538540259003639,68400,12.526374359130859
73000,112,1460,50.0,648,-181.16032859000003,0.0001,0.029353752601891756,68800,12.593149614334106
73500,112,1470,50.0,653,-182.65043481,0.0001,0.13151491153985262,69400,12.669099988937377
74000,112,1480,50.0,657,-179.48227845999997,0.0001,0.0646176931541413,69800,12.713968181610108
74500,112,1490,50.0,662,-177.01278051,0.0001,0.030059174280613662,70400,12.75805983543396
75000,112,1500,50.0,666,-185.89285928,0.0001,0.02985539648681879,70800,12.871041631698608
75500,112,1510,50.0,671,-187.67012013000004,0.0001,0.03127614801749587,71400,12.94241868019104
76000,112,1520,50.0,676,-184.67444038000002,0.0001,0.033472252059727904,71800,13.04474328994751
76500,112,1530,50.0,681,-176.47012431999997,0.0001,0.042629783786833284,72400,13.075483818054199
77000,112,1540,50.0,685,-178.50151164000002,0.0001,0.03629534171894193,72800,13.129140968322753
77500,112,1550,50.0,691,-177.73830657,0.0001,0.032020585145801306,73400,13.188721294403075
78000,112,1560,50.0,694,-181.89606179000003,0.0001,0.0706127384211868,73800,13.231538667678834
78500,112,1570,50.0,700,-182.53740424,0.0001,0.030656907754018903,74400,13.353296422958374
79000,112,1580,50.0,704,-184.24348638000004,0.0001,0.03637680138461292,74800,13.387297439575196
79500,111,1590,50.0,709,-183.25464406999998,0.0001,0.03218171721324325,75400,13.45556429862976
80000,112,1600,50.0,713,-172.85803832999994,0.0001,0.14217741230502726,75800,13.492197685241699
80500,111,1610,50.0,719,-176.57697117,0.0001,0.08410477135330438,76400,13.606261844635009
81000,112,1620,50.0,722,-177.47848565000004,0.0001,0.03419890164397657,76800,13.668144207000733
81500,111,1630,50.0,728,-182.61049133,0.0001,0.03443254198879003,77400,13.718393535614014
82000,111,1640,50.0,732,-183.10480866,0.0001,0.034463871484622356,77800,13.793853559494018
82500,111,1650,50.0,738,-179.24212371000004,0.0001,0.0348878010455519,78400,13.844457559585571
83000,111,1660,50.0,742,-178.92200966999997,0.0001,0.053636288028210403,78800,13.88882303237915
83500,111,1670,50.0,747,-176.95775023000004,0.0001,0.03350702354684472,79400,13.952762269973755
84000,111,1680,50.0,751,-178.63218265000003,0.0001,0.0356853629462421,79800,13.993504724502564
84500,111,1690,50.0,756,-175.25281424000002,0.0001,0.0390276519395411,80400,14.101549806594848
85000,111,1700,50.0,760,-178.63527376000002,0.0001,0.11343898456543684,80800,14.1729106426239
85500,111,1710,50.0,765,-170.86577311999997,0.0001,0.1275421839952469,81400,14.218854942321776
86000,111,1720,50.0,770,-169.56378551999998,0.0001,0.03741467030718923,81800,14.251228790283204
86500,111,1730,50.0,777,-174.43593248999997,0.0001,0.04268738985061646,82400,14.385240650177002
87000,111,1740,50.0,781,-178.97140123,0.0001,0.03815369132906198,82800,14.41151746749878
87500,111,1750,50.0,787,-180.78240112000003,0.0001,0.04067114716395736,83400,14.510556945800781
88000,111,1760,50.0,791,-181.49449771000002,0.0001,0.037428739070892336,83800,14.580730323791505
88500,111,1770,50.0,796,-186.54951671999996,0.0001,0.044791807252913714,84400,14.705075578689575
89000,111,1780,50.0,800,-184.85895762999996,0.0001,0.1335301871597767,84800,14.736200551986695
89500,111,1790,50.0,805,-187.75542753,0.0001,0.03902133360505104,85400,14.729824781417847
90000,111,1800,50.0,809,-182.95179915999998,0.0001,0.037459120489656925,85800,14.828535060882569
90500,111,1810,50.0,814,-184.88864809000003,0.0001,0.039263579975813624,86400,14.93305926322937
91000,111,1820,50.0,818,-189.27760833999997,0.0001,0.04015652423724532,86800,14.958633375167846
91500,111,1830,50.0,824,-183.99252235,0.0001,0.05429964039474726,87400,15.027699594497681
92000,111,1840,50.0,827,-181.99897979000005,0.0001,0.14480344094336034,87800,15.107635955810547
92500,111,1850,50.0,833,-184.87625026,0.0001,0.1652560052834451,88400,15.228754949569701
93000,111,1860,50.0,836,-178.54086519,0.0001,0.03965854946523905,88800,15.200198554992676
93500,111,1870,50.0,842,-178.47441364,0.0001,0.040560453515499834,89400,15.312549619674682
94000,111,1880,50.0,846,-178.28802454999996,0.0001,0.07745568020269275,89800,15.381054887771606
94500,111,1890,50.0,851,-180.9223129,0.0001,0.04133080406114459,90400,15.441457786560058
95000,111,1900,50.0,855,-180.03680573999998,0.0001,0.06532106736674904,90800,15.560112581253051
95500,110,1910,50.0,860,-178.51922807000003,0.0001,0.04295486390590668,91400,15.589433126449585
96000,110,1920,50.0,865,-175.1136992,0.0001,0.055688063614070415,91800,15.627648010253907
96500,110,1930,50.0,870,-175.71063808000002,0.0001,0.0530630686879158,92400,15.702075881958008
97000,110,1940,50.0,874,-171.39565936000002,0.0001,0.08117966014891863,92800,15.740178689956664
97500,110,1950,50.0,879,-164.02104190999998,0.0001,0.12856939401477574,93400,15.736807069778443
98000,110,1960,50.0,883,-169.56806952,0.0001,0.043783723190426824,93800,15.805581216812135
98500,110,1970,50.0,888,-160.64896173,0.0001,0.0439618519693613,94400,15.847342615127564
99000,110,1980,50.0,892,-158.15777821999998,0.0001,0.06126498568803072,94800,15.959802160263061
99500,110,1990,50.0,897,-148.38425593,0.0001,0.045844078473746774,95400,15.979242324829102
100000,110,2000,50.0,901,-148.85994705999997,0.0001,0.04834268214181066,95800,15.992045240402222
100500,110,2010,50.0,906,-148.25075689,0.0001,0.05166305484250188,96400,16.093979806900023
101000,110,2020,50.0,910,-146.28575150999998,0.0001,0.04719424068927765,96800,16.13282727241516
101500,110,2030,50.0,916,-139.80701415,0.0001,0.04904420491307974,97400,16.195278787612914
102000,110,2040,50.0,919,-140.60749731,0.0001,0.06917226711288095,97800,16.2510661315918
102500,110,2050,50.0,925,-144.07919056999998,0.0001,0.048009816445410254,98400,16.317264404296875
103000,110,2060,50.0,929,-143.71111337,0.0001,0.050805729366838935,98800,16.29993305206299
103500,110,2070,50.0,934,-149.70330078,0.0001,0.20777193769812585,99400,16.33856773376465
104000,110,2080,50.0,939,-148.55169793000002,0.0001,0.05067225301638246,99800,16.42133246421814
104500,110,2090,50.0,944,-152.94744472000002,0.0001,0.054020174518227576,100400,16.525760021209717
105000,110,2100,50.0,948,-150.54890645999998,0.0001,0.05379874173551798,100800,16.575583190917968
105500,110,2110,50.0,953,-149.98433230999999,0.0001,0.05279560141265392,101400,16.583559923171997
106000,110,2120,50.0,957,-148.25034143,0.0001,0.053801356628537175,101800,16.662726011276245
106500,110,2130,50.0,962,-152.64893021,0.0001,0.05586580825969577,102400,16.68231334686279
107000,110,2140,50.0,966,-152.87693658999999,0.0001,0.05954265806823969,102800,16.739966726303102
107500,110,2150,50.0,972,-150.3744179,0.0001,0.06955706460401416,103400,16.853966217041016
108000,110,2160,50.0,976,-146.19791798,0.0001,0.052852235194295646,103800,16.854545288085937
108500,110,2170,50.0,981,-142.14376922,0.0001,0.05738259196281433,104400,16.840518093109132
109000,110,2180,50.0,985,-139.49175394,0.0001,0.07137272592633963,104800,16.895929012298584
109500,110,2190,50.0,990,-137.67345283,0.0001,0.18249783359467983,105400,17.010454998016357
110000,110,2200,50.0,994,-140.50551771000005,0.0001,0.05685554824769497,105800,16.96795967102051
110500,110,2210,50.0,1000,-137.25223277999999,0.0001,0.05830470304936171,106400,17.088945960998537
111000,110,2220,50.0,1003,-136.26187371000003,0.0001,0.05801676694303751,106800,17.113480319976805
111500,110,2230,50.0,1009,-132.72261469,0.0001,0.0614250560849905,107400,17.189775829315185
112000,110,2240,50.0,1014,-133.10495851,0.0001,0.06089846931397915,107800,17.25410036087036
112500,110,2250,50.0,1021,-135.15407468,0.0001,0.1035773721896112,108400,17.304040145874023
113000,110,2260,50.0,1025,-135.89714199,0.0001,0.06567589804530144,108800,17.293945083618166
113500,109,2270,50.0,1031,-137.18139989,0.0001,0.0665217980183661,109400,17.381404132843016
114000,110,2280,50.0,1035,-139.45890045,0.0001,0.06645694006234408,109800,17.341173858642577
114500,109,2290,50.0,1041,-135.45628167000004,0.0001,0.09341591140255331,110400,17.493575763702392
115000,109,2300,50.0,1045,-134.01875238,0.0001,0.0628838319890201,110800,17.563406581878663
115500,109,2310,50.0,1050,-132.35781114999997,0.0001,0.06660908030346036,111400,17.549898662567138
116000,109,2320,50.0,1054,-130.96613404000001,0.0001,0.06842194022610784,111800,17.601616020202638
116500,109,2330,50.0,1059,-133.8472133,0.0001,0.25216139629483225,112400,17.667488479614256
117000,110,2340,50.0,1063,-130.55891691,0.0001,0.06602822268381715,112800,17.71957962036133
117500,109,2350,50.0,1068,-127.56260406,0.0001,0.06795459242537617,113400,17.68536865234375
118000,110,2360,50.0,1072,-131.95221633,0.0001,0.07257375605404377,113800,17.721203441619874
118500,109,2370,50.0,1077,-133.21294704,0.0001,0.07516033217310905,114400,17.81146987915039
119000,110,2380,50.0,1081,-130.97111966,0.0001,0.07550010230392218,114800,17.900596847534178
119500,109,2390,50.0,1087,-133.8169899,0.0001,0.07427789822220802,115400,17.898862056732177
120000,109,2400,50.0,1091,-134.05276837,0.0001,0.07712709750980139,115800,17.955516815185547
120500,109,2410,50.0,1097,-138.97309678999997,0.0001,0.07644679054617881,116400,18.076314086914063
121000,109,2420,50.0,1102,-142.45283902,0.0001,0.07866033609956503,116800,18.038513355255127
121500,109,2430,50.0,1107,-144.29651993999997,0.0001,0.0854885545372963,117400,18.127396564483643
122000,109,2440,50.0,1111,-140.11771904,0.0001,0.07909044329077006,117800,18.203286533355712
122500,109,2450,50.0,1117,-139.35166915,0.0001,0.0849842244386673,118400,18.175387725830078
123000,109,2460,50.0,1120,-132.1721681,0.0001,0.10584210362285376,118800,18.216138343811036
123500,109,2470,50.0,1126,-133.67794265000003,0.0001,0.08283344648778439,119400,18.304487266540526
124000,109,2480,50.0,1130,-132.10025140000002,0.0001,0.08438178677111864,119800,18.362463703155516
124500,109,2490,50.0,1135,-134.14674013,0.0001,0.12439413838088513,120400,18.4098872756958
125000,109,2500,50.0,1139,-131.43139598999997,0.0001,0.17892143409699202,120800,18.405305290222167
125500,109,2510,50.0,1144,-127.93693128999999,0.0001,0.08445004407316446,121400,18.506446647644044
126000,109,2520,50.0,1148,-127.87099633000001,0.0001,0.08751530479639769,121800,18.5280326461792
126500,109,2530,50.0,1153,-122.01431575000001,0.0001,0.09097270227968693,122400,18.525751647949217
127000,109,2540,50.0,1157,-122.22579932000001,0.0001,0.09333254888653755,122800,18.559656982421874
127500,109,2550,50.0,1162,-123.51452253,0.0001,0.09663900937885046,123400,18.602853660583495
128000,109,2560,50.0,1166,-125.53462979999999,0.0001,0.09799761384725571,123800,18.655574741363527
128500,109,2570,50.0,1172,-120.52435731000001,0.0001,0.09695526763796807,124400,18.67529842376709
129000,109,2580,50.0,1176,-127.69726164,0.0001,0.09846648421138525,124800,18.761844692230223
129500,109,2590,50.0,1182,-125.65110417,0.0001,0.10242031209170818,125400,18.831748180389404
130000,109,2600,50.0,1185,-126.27237369999999,0.0001,0.09870824098587036,125800,18.841745452880858
130500,109,2610,50.0,1191,-127.69501963,0.0001,0.10343854397535324,126400,18.872931442260743
131000,109,2620,50.0,1195,-126.94630052999999,0.0001,0.09950132094323635,126800,18.858863716125487
131500,109,2630,50.0,1200,-128.11357175999999,0.0001,0.13303527522832156,127400,18.898335132598877
132000,109,2640,50.0,1204,-133.91714589,0.0001,0.10194783572107553,127800,18.986017608642577
132500,109,2650,50.0,1210,-133.40268555,0.0001,0.1066601763665676,128400,18.998690395355226
133000,109,2660,50.0,1213,-133.15168744000002,0.0001,0.12248781718313694,128800,19.012497863769532
133500,109,2670,50.0,1219,-133.6010557,0.0001,0.11278413113206626,129400,19.13291519165039
134000,109,2680,50.0,1223,-131.1818507,0.0001,0.11045450985431671,129800,19.172606620788574
134500,109,2690,50.0,1229,-128.2711666,0.0001,0.11147435195744038,130400,19.196024742126465
135000,109,2700,50.0,1234,-128.49592106999998,0.0001,0.1156855172663927,130800,19.22989887237549
135500,109,2710,50.0,1239,-129.60531637,0.0001,0.12825621500611306,131400,19.291684741973878
136000,109,2720,50.0,1243,-130.75066871,0.0001,0.11638144258409738,131800,19.31437629699707
136500,109,2730,50.0,1248,-134.20936779000002,0.0001,0.12660651482641697,132400,19.396734638214113
137000,109,2740,50.0,1254,-132.79950857000003,0.0001,0.1207348807528615,132800,19.441452293395997
137500,109,2750,50.0,1259,-135.52694361,0.0001,0.12337499935179949,133400,19.514440803527833
138000,109,2760,50.0,1264,-133.04498640999998,0.0001,0.1810865867882967,133800,19.559742832183836
138500,109,2770,50.0,1269,-131.52526595999998,0.0001,0.12530744601041077,134400,19.57322425842285
139000,109,2780,50.0,1273,-132.66234293,0.0001,0.13309870280325412,134800,19.689903888702393
139500,109,2790,50.0,1279,-134.20525310000002,0.0001,0.16706208631396294,135400,19.669363975524902
140000,109,2800,50.0,1283,-136.26841333000002,0.0001,0.13307981733232738,135800,19.704255294799804
140500,108,2810,50.0,1289,-132.8003763,0.0001,0.16894402965903282,136400,19.753312206268312
141000,109,2820,50.0,1292,-131.69385655,0.0001,0.13599682752043007,136800,19.737317581176757
141500,108,2830,50.0,1298,-127.3618691,0.0001,0.13774694107472896,137400,19.852861042022706
142000,109,2840,50.0,1302,-125.33076865000001,0.0001,0.14726101752370596,137800,19.845226135253906
142500,108,2850,50.0,1307,-123.49788588000001,0.0001,0.1431879748776555,138400,19.898037185668944
143000,109,2860,50.0,1311,-123.24348172000002,0.0001,0.1692754942178726,138800,19.98563959121704
143500,108,2870,50.0,1316,-123.36755661,0.0001,0.1436661395430565,139400,19.960685653686525
144000,109,2880,50.0,1320,-121.48340637999999,0.0001,0.16195176035165787,139800,20.038600673675536
144500,108,2890,50.0,1326,-122.78108962999998,0.0001,0.1537011804431677,140400,20.0841512298584
145000,108,2900,50.0,1330,-119.86116275000002,0.0001,0.16102770678699016,140800,20.069632987976075
145500,108,2910,50.0,1336,-121.71777465,0.0001,0.22582646124064923,141400,20.12479316711426
146000,108,2920,50.0,1340,-124.60798125,0.0001,0.1541137232631445,141800,20.193366661071778
146500,108,2930,50.0,1345,-127.74547340999999,0.0001,0.22188114613294602,142400,20.247648429870605
147000,108,2940,50.0,1350,-130.34676412,0.0001,0.1563774124532938,142800,20.259352130889894
147500,108,2950,50.0,1355,-130.90051374,0.0001,0.16373971946537494,143400,20.34762237548828
148000,108,2960,50.0,1359,-133.49687204999998,0.0001,0.1651780304312706,143800,20.33613817214966
148500,108,2970,50.0,1364,-135.58799484,0.0001,0.17040010824799537,144400,20.457298259735108
149000,108,2980,50.0,1367,-135.99148771999998,0.0001,0.1686742140352726,144800,20.452135524749757
149500,108,2990,50.0,1373,-137.16110283,0.0001,0.17427194513380528,145400,20.59686336517334
150000,108,3000,50.0,1377,-138.92702335,0.0001,0.176515427082777,145800,20.57502109527588
150500,108,3010,50.0,1382,-135.41253192,0.0001,0.17803529873490334,146400,20.578196907043456
151000,108,3020,50.0,1387,-132.87872088000003,0.0001,0.18693134613335133,146800,20.60226016998291
151500,108,3030,50.0,1392,-130.95103575000002,0.0001,0.18586390495300292,147400,20.688225746154785
152000,108,3040,50.0,1397,-126.82145449999999,0.0001,0.18457075007259846,147800,20.692335834503172
152500,108,3050,50.0,1402,-125.71464121000001,0.0001,0.18683136589825153,148400,20.774688358306886
153000,108,3060,50.0,1406,-124.95608199,0.0001,0.20124397493898868,148800,20.827987995147705
153500,108,3070,50.0,1411,-124.64533969,0.0001,0.19268343061208726,149400,20.806137371063233
154000,108,3080,50.0,1415,-122.24604778999999,0.0001,0.19184182912111283,149800,20.839580821990968
154500,108,3090,50.0,1422,-119.13571936999998,0.0001,0.2011610808968544,150400,20.9261429977417
155000,108,3100,50.0,1425,-124.64828226,0.0001,0.20516636572778224,150800,20.923637237548828
155500,108,3110,50.0,1431,-126.38646631999998,0.0001,0.2172989585995674,151400,20.982077770233154
156000,108,3120,50.0,1435,-124.33256216,0.0001,0.20740445211529732,151800,21.039189796447754
156500,108,3130,50.0,1441,-128.88127009,0.0001,0.22190520711243153,152400,21.126741027832033
157000,108,3140,50.0,1444,-127.75602576000001,0.0001,0.3076861133426428,152800,21.14886053085327
157500,108,3150,50.0,1450,-125.59204802000002,0.0001,0.21390138797461986,153400,21.12205446243286
158000,108,3160,50.0,1455,-127.63136573,0.0001,0.21507601343095303,153800,21.16965389251709
158500,108,3170,50.0,1460,-125.26461801000004,0.0001,0.22211124874651433,154400,21.23783582687378
159000,108,3180,50.0,1464,-122.54497635000001,0.0001,0.22789880946278573,154800,21.163243503570556
159500,108,3190,50.0,1470,-130.97686841,0.0001,0.2357463674247265,155400,21.32594289779663
160000,108,3200,50.0,1474,-123.51396375000002,0.0001,0.24130719661712646,155800,21.322660751342774
160500,108,3210,50.0,1479,-121.79865203000001,0.0001,0.23750045888125895,156400,21.35915798187256
161000,108,3220,50.0,1484,-124.20037228,0.0001,0.24612753935158252,156800,21.348460216522216
161500,108,3230,50.0,1489,-120.01786599999997,0.0001,0.24050324261188508,157400,21.452884349822998
162000,108,3240,50.0,1493,-126.08170797999999,0.0001,0.24201533660292626,157800,21.480569705963134
162500,108,3250,50.0,1499,-128.03731817999997,0.0001,0.2534022609144449,158400,21.535039768218994
163000,108,3260,50.0,1503,-123.10988904,0.0001,0.28456004917621613,158800,21.571178646087645
163500,108,3270,50.0,1508,-120.90625997000001,0.0001,0.2560391868650913,159400,21.595091915130617
164000,108,3280,50.0,1512,-119.19053956000002,0.0001,0.273823429197073,159800,21.69291290283203
164500,108,3290,50.0,1517,-114.70850953000001,0.0001,0.25920266300439837,160400,21.710763874053956
165000,108,3300,50.0,1521,-113.12719163000001,0.0001,0.2589587080478668,160800,21.652027435302735
165500,108,3310,50.0,1527,-111.21032612,0.0001,0.26768338300287725,161400,21.72023775100708
166000,108,3320,50.0,1531,-108.57484195,0.0001,0.28330559641122816,161800,21.66593635559082
166500,108,3330,50.0,1537,-109.44491977,0.0001,0.27538811206817626,162400,21.81378505706787
167000,108,3340,50.0,1541,-104.65684321999998,0.0001,0.2783721435070038,162800,21.83899658203125
167500,108,3350,50.0,1546,-105.95590958999999,0.0001,0.29778907671570776,163400,21.7782839012146
168000,108,3360,50.0,1550,-107.58821676,0.0001,0.3074923124909401,163800,21.951935691833498
168500,108,3370,50.0,1556,-109.93422692,0.0001,0.28395377814769746,164400,21.864555892944335
169000,108,3380,50.0,1560,-110.65604195,0.0001,0.29149047523736954,164800,21.899164810180665
169500,108,3390,50.0,1566,-111.38531412999998,0.0001,0.45560399487614633,165400,22.00884117126465
170000,108,3400,50.0,1570,-110.06459959000001,0.0001,0.29021927356719973,165800,22.00236883163452
170500,108,3410,50.0,1576,-110.65865498,0.0001,0.29820618376135827,166400,22.032219848632813
171000,108,3420,50.0,1580,-110.296032,0.0001,0.30607898354530333,166800,22.044732646942137
171500,108,3430,50.0,1585,-111.05279741999999,0.0001,0.3385269883275032,167400,22.080489349365234
172000,108,3440,50.0,1589,-117.63141085999997,0.0001,0.31318446531891825,167800,22.151649799346924
172500,108,3450,50.0,1595,-116.30541828999999,0.0001,0.3191562680155039,168400,22.17702669143677
173000,108,3460,50.0,1599,-115.90023055999998,0.0001,0.32040346339344977,168800,22.191278915405274
173500,108,3470,50.0,1604,-113.78246815000003,0.0001,0.3270900374650955,169400,22.255589447021485
174000,108,3480,50.0,1608,-114.46123666000001,0.0001,0.3590002207458019,169800,22.200110454559326
174500,108,3490,50.0,1613,-108.95750763999999,0.0001,0.3506734678149223,170400,22.299184799194336
175000,108,3500,50.0,1617,-109.10697456,0.0001,0.33546295389533043,170800,22.338895435333253
175500,108,3510,50.0,1622,-111.45181344999999,0.0001,0.3416091950237751,171400,22.36079113006592
176000,108,3520,50.0,1626,-108.28487599999997,0.0001,0.3444308692216873,171800,22.319400730133058
176500,108,3530,50.0,1631,-101.55188808999999,0.0001,0.38114572867751123,172400,22.379473609924318
177000,108,3540,50.0,1635,-102.26390788999998,0.0001,0.3514656654000282,172800,22.36120210647583
177500,108,3550,50.0,1641,-98.68280440999999,0.0001,0.3653299576044083,173400,22.460028648376465
178000,108,3560,50.0,1646,-101.62244550999999,0.0001,0.3862682892382145,173800,22.49672410964966
178500,108,3570,50.0,1652,-105.42302784999998,0.0001,0.3705479735136032,174400,22.530218486785888
179000,108,3580,50.0,1656,-107.44940244000001,0.0001,0.427389849871397,174800,22.52330862045288
179500,108,3590,50.0,1661,-104.61896641999999,0.0001,0.3776896362006664,175400,22.566315574645998
180000,108,3600,50.0,1665,-107.35240366,0.0001,0.44471729576587676,175800,22.607087154388427
180500,108,3610,50.0,1670,-103.16641681000002,0.0001,0.38253518998622893,176400,22.623805599212645
181000,108,3620,50.0,1674,-105.26657722000002,0.0001,0.39814830854535105,176800,22.722424926757814
181500,108,3630,50.0,1680,-110.19188835000001,0.0001,0.39287530079483984,177400,22.655797023773193
182000,108,3640,50.0,1684,-103.43302522000002,0.0001,0.41383369609713555,177800,22.74042707443237
182500,107,3650,50.0,1689,-103.78412166,0.0001,0.4049375416338444,178400,22.791627407073975
183000,108,3660,50.0,1693,-102.5928789,0.0001,0.4107840088009834,178800,22.75685348510742
183500,108,3670,50.0,1699,-96.87016546,0.0001,0.4868213279545307,179400,22.782562255859375
184000,108,3680,50.0,1703,-96.56476043999999,0.0001,0.4104629270732403,179800,22.86596061706543
184500,108,3690,50.0,1708,-97.89307309000002,0.0001,0.4215297868847847,180400,22.8157759475708
185000,108,3700,50.0,1712,-95.78147004,0.0001,0.4299023646116257,180800,22.927046432495118
185500,108,3710,50.0,1717,-95.29397208000002,0.0001,0.44100873365998267,181400,22.795347747802733
186000,108,3720,50.0,1721,-98.79056992,0.0001,0.442817442715168,181800,23.012185554504395
186500,107,3730,50.0,1727,-93.80858056,0.0001,0.4477629864215851,182400,22.852682876586915
187000,108,3740,50.0,1730,-91.00253996999999,0.0001,0.45164838671684265,182800,22.957384166717528
187500,108,3750,50.0,1736,-92.92958806,0.0001,0.45045387133955955,183400,22.97572883605957
188000,108,3760,50.0,1739,-92.17067314,0.0001,0.45825090691447257,183800,23.008594646453858
188500,107,3770,50.0,1745,-98.40965571999999,0.0001,0.46001807108521464,184400,23.03368448257446
189000,108,3780,50.0,1749,-95.89974237,0.0001,0.4669220033288002,184800,23.114842929840087
189500,107,3790,50.0,1754,-100.02886289999998,0.0001,0.47861401855945584,185400,23.061924533843992
190000,108,3800,50.0,1758,-104.75968281999998,0.0001,0.47739396661520006,185800,23.12924732208252
190500,107,3810,50.0,1764,-112.36537340999999,0.0001,0.49115368232131007,186400,23.1422727394104
191000,108,3820,50.0,1767,-116.00708077999998,0.0001,0.4974525408446789,186800,23.242813243865967
191500,107,3830,50.0,1773,-120.05608117,0.0001,0.6169828216731549,187400,23.21968984603882
192000,108,3840,50.0,1777,-119.24715072,0.0001,0.5091832643747329,187800,23.354319591522216
192500,107,3850,50.0,1783,-117.71406620000002,0.0001,0.510491271018982,188400,23.380145416259765
193000,108,3860,50.0,1786,-115.02944356999998,0.0001,0.5127318789064884,188800,23.358431339263916
193500,107,3870,50.0,1793,-109.40013541000002,0.0001,0.5318780866265297,189400,23.40154016494751
194000,107,3880,50.0,1796,-110.59700657000002,0.0001,0.5441135446727275,189800,23.40586229324341
194500,107,3890,50.0,1802,-106.84543475999999,0.0001,0.5269832751154899,190400,23.436668548583985
195000,107,3900,50.0,1806,-101.08870041999998,0.0001,0.5401156908273697,190800,23.47581771850586
195500,107,3910,50.0,1811,-93.52911434000002,0.0001,0.5443915557861329,191400,23.38308448791504
196000,107,3920,50.0,1815,-85.88573099,0.0001,0.5494578666985035,191800,23.443309326171875
196500,107,3930,50.0,1821,-83.93388060000001,0.0001,0.5585325172543526,192400,23.518898811340332
197000,107,3940,50.0,1824,-84.76667163,0.0001,0.573615130931139,192800,23.51997943878174
197500,107,3950,50.0,1830,-87.46054817999999,0.0001,0.568637498319149,193400,23.515168228149413
198000,107,3960,50.0,1834,-87.24314317,0.0001,0.5735389018058776,193800,23.481397075653078
198500,107,3970,50.0,1839,-89.56663868999998,0.0001,0.6049651193618775,194400,23.60261100769043
199000,107,3980,50.0,1843,-86.17169381000002,0.0001,0.5838013826310635,194800,23.599670543670655
199500,107,3990,50.0,1848,-85.19256045,0.0001,0.5896825784444809,195400,23.611969356536864
