time/fps,time/episodes,time/time_elapsed,time/total timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
113,15090,6630,754500,-72.87548132,50.0,24.649295721054077,0.0001,750400,27.784980182647704
113,15100,6634,755000,-71.21922774,50.0,24.714713287353515,0.0001,750800,27.746343479156494
113,15110,6640,755500,-72.42140312000001,50.0,24.8655277633667,0.0001,751400,27.77130769729614
113,15120,6644,756000,-75.51843898,50.0,24.892488689422606,0.0001,751800,27.820289783477783
113,15130,6649,756500,-77.53009845000001,50.0,24.47021107673645,0.0001,752400,27.6897314453125
113,15140,6652,757000,-77.04501676999999,50.0,24.96694577217102,0.0001,752800,27.786007709503174
113,15150,6657,757500,-76.82274548000001,50.0,24.931083774566652,0.0001,753400,27.78893611907959
113,15160,6661,758000,-75.39665496999999,50.0,24.7260645198822,0.0001,753800,27.83064960479736
113,15170,6667,758500,-74.16345198,50.0,24.926230545043946,0.0001,754400,27.743716983795167
113,15180,6671,759000,-76.91776562999999,50.0,24.92383137702942,0.0001,754800,27.801302490234374
113,15190,6676,759500,-75.95443811,50.0,24.970682516098023,0.0001,755400,27.86683780670166
113,15200,6680,760000,-78.9838519,50.0,24.751290140151976,0.0001,755800,27.873658962249756
113,15210,6686,760500,-78.74114378,50.0,24.59802809715271,0.0001,756400,27.790313873291016
113,15220,6689,761000,-75.55926930000001,50.0,24.662200088500978,0.0001,756800,27.79002384185791
113,15230,6694,761500,-74.79384221000001,50.0,24.875663709640502,0.0001,757400,27.799219455718994
113,15240,6698,762000,-76.76114868,50.0,24.620116930007935,0.0001,757800,27.82469066619873
113,15250,6704,762500,-78.85372877,50.0,25.263187732696533,0.0001,758400,27.802723636627196
113,15260,6707,763000,-77.21464264000001,50.0,25.10766523361206,0.0001,758800,27.72669750213623
113,15270,6712,763500,-77.45696578,50.0,24.62607850074768,0.0001,759400,27.722592849731445
113,15280,6716,764000,-74.27040125,50.0,24.855370960235597,0.0001,759800,27.791981716156005
113,15290,6721,764500,-73.92601466,50.0,24.838094463348387,0.0001,760400,27.778710861206054
113,15300,6725,765000,-70.16559307,50.0,24.995323295593263,0.0001,760800,27.795814666748047
113,15310,6730,765500,-68.92182666000001,50.0,24.835045566558836,0.0001,761400,27.813902854919434
113,15320,6734,766000,-72.5765161,50.0,24.50177487373352,0.0001,761800,27.839141902923583
113,15330,6739,766500,-73.79201876,50.0,24.562540588378905,0.0001,762400,27.754710254669188
113,15340,6743,767000,-72.01818528,50.0,24.846818084716798,0.0001,762800,27.69209135055542
113,15350,6748,767500,-68.58275093000002,50.0,24.840075998306276,0.0001,763400,27.734149265289307
113,15360,6752,768000,-70.56766081999999,50.0,24.794043598175048,0.0001,763800,27.768596878051756
113,15370,6757,768500,-68.72944061000001,50.0,24.696428565979005,0.0001,764400,27.811342868804932
113,15380,6760,769000,-71.17806282,50.0,24.802000675201416,0.0001,764800,27.832807655334474
113,15390,6765,769500,-75.44054268,50.0,24.891841650009155,0.0001,765400,27.77766773223877
113,15400,6770,770000,-76.64568072,50.0,24.813869304656983,0.0001,765800,27.84151750564575
113,15410,6775,770500,-76.01600418,50.0,24.926660261154176,0.0001,766400,27.82553482055664
113,15420,6779,771000,-73.8583847,50.0,24.65856623649597,0.0001,766800,27.78481960296631
113,15430,6784,771500,-72.58263911,50.0,25.063655672073363,0.0001,767400,27.73333646774292
113,15440,6787,772000,-72.04082448,50.0,24.41275116920471,0.0001,767800,27.740161323547362
113,15450,6792,772500,-72.93218131999998,50.0,24.44614730834961,0.0001,768400,27.759130001068115
113,15460,6796,773000,-76.01996501,50.0,24.57362166404724,0.0001,768800,27.71886341094971
113,15470,6801,773500,-77.66233592999998,50.0,24.406062650680543,0.0001,769400,27.77004964828491
113,15480,6805,774000,-73.33315528000001,50.0,24.752217807769775,0.0001,769800,27.811048259735106
113,15490,6811,774500,-69.76721621,50.0,24.533697290420534,0.0001,770400,27.73460906982422
113,15500,6814,775000,-71.12939041,50.0,24.47915139198303,0.0001,770800,27.753866767883302
113,15510,6819,775500,-72.45392418,50.0,24.10059603691101,0.0001,771400,27.71606590270996
113,15520,6823,776000,-73.33809475,50.0,24.502113704681395,0.0001,771800,27.78641273498535
113,15530,6828,776500,-73.35429159,50.0,24.206861553192137,0.0001,772400,27.758938941955567
113,15540,6832,777000,-76.06326861000001,50.0,24.577091674804688,0.0001,772800,27.699984645843507
113,15550,6838,777500,-74.43857956999999,50.0,24.319876985549925,0.0001,773400,27.614763584136963
113,15560,6842,778000,-72.81734232999999,50.0,23.959007997512817,0.0001,773800,27.749864902496338
113,15570,6847,778500,-71.21001994,50.0,24.11374219894409,0.0001,774400,27.647642345428466
113,15580,6850,779000,-73.42278809,50.0,24.445726842880248,0.0001,774800,27.740901584625245
113,15590,6855,779500,-73.72361082,50.0,23.98699429512024,0.0001,775400,27.805315494537354
113,15600,6859,780000,-80.80234288000001,50.0,24.078675146102906,0.0001,775800,27.66735902786255
113,15610,6864,780500,-79.57440262,50.0,24.32682517051697,0.0001,776400,27.821881103515626
113,15620,6867,781000,-80.48952073000001,50.0,23.693415031433105,0.0001,776800,27.738986206054687
113,15630,6873,781500,-81.17043014999999,50.0,23.79490277290344,0.0001,777400,27.763397254943847
113,15640,6876,782000,-79.00396418000001,50.0,23.921736631393433,0.0001,777800,27.710476531982422
113,15650,6881,782500,-79.4890694,50.0,23.996365671157836,0.0001,778400,27.69999231338501
113,15660,6885,783000,-79.05911257,50.0,23.55787420272827,0.0001,778800,27.69133647918701
113,15670,6891,783500,-82.80458020000002,50.0,24.037759075164796,0.0001,779400,27.732753963470458
113,15680,6894,784000,-79.08460688,50.0,23.294477005004882,0.0001,779800,27.71413272857666
113,15690,6899,784500,-78.87282957000001,50.0,23.72951057434082,0.0001,780400,27.695160102844238
113,15700,6903,785000,-72.16845280999999,50.0,23.23772210121155,0.0001,780800,27.59131097793579
113,15710,6909,785500,-72.69996494000002,50.0,23.418158807754516,0.0001,781400,27.68626070022583
113,15720,6913,786000,-73.14760921999999,50.0,23.12400249481201,0.0001,781800,27.621614170074462
113,15730,6918,786500,-72.32491420000001,50.0,23.339346380233764,0.0001,782400,27.645572566986083
113,15740,6921,787000,-75.79359074,50.0,23.349183292388915,0.0001,782800,27.705074787139893
113,15750,6926,787500,-75.50167859999999,50.0,23.561354284286498,0.0001,783400,27.685966567993162
113,15760,6930,788000,-75.43666344,50.0,23.184695653915405,0.0001,783800,27.691957187652587
113,15770,6935,788500,-72.72810092,50.0,23.20214741706848,0.0001,784400,27.691597118377686
113,15780,6938,789000,-78.73183265,50.0,23.163976583480835,0.0001,784800,27.66010404586792
113,15790,6943,789500,-83.15261606,50.0,22.979787073135377,0.0001,785400,27.603563022613525
113,15800,6947,790000,-82.51246299999998,50.0,22.934458351135255,0.0001,785800,27.611463794708254
113,15810,6952,790500,-83.77652616000002,50.0,23.12204605102539,0.0001,786400,27.6621435546875
113,15820,6956,791000,-80.03804403,50.0,23.005151796340943,0.0001,786800,27.727547092437746
113,15830,6961,791500,-83.05380411,50.0,22.925035533905028,0.0001,787400,27.660217819213866
113,15840,6965,792000,-77.7682757,50.0,23.0890625,0.0001,787800,27.68101749420166
113,15850,6969,792500,-78.69123573,50.0,22.830150270462035,0.0001,788400,27.69860040664673
113,15860,6973,793000,-76.62932831,50.0,22.91469316482544,0.0001,788800,27.630728969573976
113,15870,6979,793500,-78.53734434,50.0,22.959930849075317,0.0001,789400,27.70962224960327
113,15880,6983,794000,-80.49303822,50.0,22.73933822631836,0.0001,789800,27.583145084381105
113,15890,6988,794500,-76.74078166999999,50.0,22.62182496070862,0.0001,790400,27.716546020507813
113,15900,6992,795000,-78.90449113999999,50.0,22.440649366378786,0.0001,790800,27.693037776947023
113,15910,6997,795500,-78.51354193,50.0,22.747173891067504,0.0001,791400,27.578845462799073
113,15920,7001,796000,-78.6601099,50.0,22.662507457733156,0.0001,791800,27.70472728729248
113,15930,7006,796500,-75.36493210999998,50.0,22.45083824157715,0.0001,792400,27.63417911529541
113,15940,7010,797000,-81.49789213000001,50.0,22.545549001693725,0.0001,792800,27.68563034057617
113,15950,7015,797500,-87.02046786,50.0,22.68418430328369,0.0001,793400,27.722721538543702
113,15960,7019,798000,-87.92225314000001,50.0,22.82589548110962,0.0001,793800,27.719791889190674
113,15970,7024,798500,-84.57919264,50.0,22.73756113052368,0.0001,794400,27.679470386505127
113,15980,7027,799000,-78.38784985,50.0,22.641609687805175,0.0001,794800,27.583211307525634
113,15990,7032,799500,-79.24016066,50.0,23.246786003112792,0.0001,795400,27.652566051483156
113,16000,7036,800000,-75.51660564999999,50.0,22.935492000579835,0.0001,795800,27.700105571746825
113,16010,7041,800500,-75.84231971000001,50.0,22.588864507675172,0.0001,796400,27.672579593658448
113,16020,7045,801000,-76.16399634000001,50.0,22.997941942214965,0.0001,796800,27.709868602752685
113,16030,7051,801500,-78.43601456,50.0,22.539428415298463,0.0001,797400,27.74593490600586
113,16040,7054,802000,-73.78760445,50.0,22.78928044319153,0.0001,797800,27.63806390762329
113,16050,7060,802500,-70.14104420999999,50.0,22.940651988983156,0.0001,798400,27.513305587768556
113,16060,7063,803000,-70.82631476,50.0,22.911796875,0.0001,798800,27.624659538269043
113,16070,7069,803500,-72.6606929,50.0,23.05595591545105,0.0001,799400,27.61959264755249
113,16080,7073,804000,-72.84068063,50.0,23.046519575119017,0.0001,799800,27.697974948883058
113,16090,7078,804500,-74.54919456,50.0,22.841656532287598,0.0001,800400,27.68074634552002
113,16100,7082,805000,-75.07266386,50.0,23.158352108001708,0.0001,800800,27.658271732330324
113,16110,7087,805500,-75.38179174,50.0,22.85182945251465,0.0001,801400,27.57703395843506
113,16120,7090,806000,-77.88662349,50.0,23.194208097457885,0.0001,801800,27.64330951690674
113,16130,7095,806500,-75.0091743,50.0,22.983781614303588,0.0001,802400,27.65531732559204
113,16140,7099,807000,-75.87067741000001,50.0,23.052785367965697,0.0001,802800,27.57808349609375
113,16150,7103,807500,-76.97685790999999,50.0,23.17106125831604,0.0001,803400,27.74287658691406
113,16160,7107,808000,-75.56113067999999,50.0,22.807057981491088,0.0001,803800,27.539816589355468
113,16170,7112,808500,-75.00949958,50.0,23.26069730758667,0.0001,804400,27.598722801208496
113,16180,7116,809000,-73.61817190000001,50.0,23.116390552520752,0.0001,804800,27.66060722351074
113,16190,7122,809500,-71.44939979,50.0,23.36717004776001,0.0001,805400,27.74264289855957
113,16200,7126,810000,-74.39822379,50.0,23.21907504081726,0.0001,805800,27.68525861740112
113,16210,7131,810500,-72.7409636,50.0,23.412775325775147,0.0001,806400,27.636755485534668
113,16220,7135,811000,-70.86081046999999,50.0,23.42074294090271,0.0001,806800,27.800792427062987
113,16230,7140,811500,-72.44780773000001,50.0,23.108930387496947,0.0001,807400,27.60763074874878
113,16240,7144,812000,-71.41073403,50.0,23.57305446624756,0.0001,807800,27.751097106933592
113,16250,7149,812500,-74.9477421,50.0,23.316769437789915,0.0001,808400,27.69304977416992
113,16260,7152,813000,-75.4932466,50.0,23.30612854003906,0.0001,808800,27.60363073348999
113,16270,7157,813500,-75.98434456999999,50.0,23.442698040008544,0.0001,809400,27.582542095184326
113,16280,7161,814000,-77.76451494,50.0,23.628670377731325,0.0001,809800,27.67420009613037
113,16290,7166,814500,-80.77515682,50.0,23.723602952957155,0.0001,810400,27.62930021286011
113,16300,7170,815000,-78.40030995,50.0,23.413254108428955,0.0001,810800,27.559873695373536
113,16310,7175,815500,-78.11686902000001,50.0,23.765943508148194,0.0001,811400,27.725771198272707
113,16320,7179,816000,-82.05578392,50.0,24.076756057739257,0.0001,811800,27.761810722351075
113,16330,7184,816500,-81.62854221,50.0,23.754230556488036,0.0001,812400,27.606216506958006
113,16340,7188,817000,-82.88881068,50.0,23.69762152671814,0.0001,812800,27.608651065826415
113,16350,7194,817500,-77.50377508000001,50.0,23.60481870651245,0.0001,813400,27.576422367095947
113,16360,7198,818000,-77.01867384,50.0,23.71568568229675,0.0001,813800,27.6172314453125
113,16370,7203,818500,-78.22464037,50.0,23.708016357421876,0.0001,814400,27.665966796875
113,16380,7207,819000,-79.74948236000002,50.0,23.59656439781189,0.0001,814800,27.622742691040038
113,16390,7212,819500,-76.239739,50.0,24.032393217086792,0.0001,815400,27.654102153778076
113,16400,7215,820000,-75.61361749,50.0,23.863289260864256,0.0001,815800,27.61009775161743
113,16410,7221,820500,-75.33921615999999,50.0,23.700700674057007,0.0001,816400,27.618559074401855
113,16420,7225,821000,-71.54644555,50.0,23.900945739746092,0.0001,816800,27.608721141815185
113,16430,7231,821500,-73.28792567,50.0,23.80183801651001,0.0001,817400,27.605570049285888
113,16440,7235,822000,-70.81081852999999,50.0,23.79135563850403,0.0001,817800,27.521343784332274
113,16450,7241,822500,-69.83347342000002,50.0,23.757085733413696,0.0001,818400,27.570802688598633
113,16460,7244,823000,-69.83408122,50.0,23.981672439575195,0.0001,818800,27.60620861053467
113,16470,7249,823500,-68.53380322,50.0,23.88612726211548,0.0001,819400,27.579291896820067
113,16480,7253,824000,-65.96445027,50.0,23.802596406936644,0.0001,819800,27.53873151779175
113,16490,7259,824500,-66.81114718999999,50.0,23.654716987609863,0.0001,820400,27.616504516601562
113,16500,7263,825000,-68.29723064,50.0,23.934607362747194,0.0001,820800,27.661960620880127
113,16510,7269,825500,-68.02999015,50.0,23.919844818115234,0.0001,821400,27.620795917510986
113,16520,7273,826000,-71.61935203,50.0,23.9067631149292,0.0001,821800,27.689425258636476
113,16530,7278,826500,-69.40439670999999,50.0,23.638148803710937,0.0001,822400,27.544167404174804
113,16540,7282,827000,-71.61931235,50.0,23.824249362945558,0.0001,822800,27.64616460800171
113,16550,7287,827500,-76.8420438,50.0,24.07920202255249,0.0001,823400,27.643106079101564
113,16560,7290,828000,-78.74491031000001,50.0,23.91677532196045,0.0001,823800,27.675828800201415
113,16570,7296,828500,-77.64388833999999,50.0,23.893935747146607,0.0001,824400,27.655150661468507
113,16580,7299,829000,-75.98166658999999,50.0,23.724066133499147,0.0001,824800,27.61584131240845
113,16590,7304,829500,-79.15815034999999,50.0,23.948226957321168,0.0001,825400,27.63984130859375
113,16600,7308,830000,-77.26711970999999,50.0,23.751814680099486,0.0001,825800,27.63636522293091
113,16610,7313,830500,-78.02152693000001,50.0,24.14455457687378,0.0001,826400,27.60762254714966
113,16620,7317,831000,-77.18729833,50.0,23.603626232147217,0.0001,826800,27.59151397705078
113,16630,7322,831500,-76.92334393,50.0,24.016890716552734,0.0001,827400,27.568523197174073
113,16640,7325,832000,-79.99266989,50.0,24.079397554397584,0.0001,827800,27.582144966125487
113,16650,7331,832500,-73.58652137,50.0,23.988586988449097,0.0001,828400,27.501982440948485
113,16660,7335,833000,-71.28056013999999,50.0,23.914773092269897,0.0001,828800,27.586707592010498
113,16670,7340,833500,-72.58333914999999,50.0,23.805541772842407,0.0001,829400,27.54009738922119
113,16680,7343,834000,-79.01284564,50.0,24.011025371551515,0.0001,829800,27.6080619430542
113,16690,7349,834500,-76.37354131,50.0,24.26772952079773,0.0001,830400,27.57824342727661
113,16700,7352,835000,-76.93692464,50.0,23.847923154830934,0.0001,830800,27.671893196105955
113,16710,7357,835500,-80.41442294000001,50.0,24.037102155685425,0.0001,831400,27.54508363723755
113,16720,7361,836000,-77.17940095,50.0,24.27909204483032,0.0001,831800,27.633696765899657
113,16730,7366,836500,-79.86920036,50.0,24.05535313606262,0.0001,832400,27.588739147186278
113,16740,7370,837000,-76.75182391,50.0,24.112214078903197,0.0001,832800,27.611080741882326
113,16750,7375,837500,-78.51942982,50.0,24.14594675064087,0.0001,833400,27.625608806610106
113,16760,7378,838000,-78.72609355,50.0,24.22171371459961,0.0001,833800,27.588650760650633
113,16770,7384,838500,-78.07086668000001,50.0,24.242890195846556,0.0001,834400,27.613773937225343
113,16780,7387,839000,-71.94585335999999,50.0,24.08367594718933,0.0001,834800,27.612418155670166
113,16790,7393,839500,-70.15029393,50.0,24.38727864265442,0.0001,835400,27.538776264190673
113,16800,7397,840000,-71.43595258,50.0,24.193817348480223,0.0001,835800,27.613165740966796
113,16810,7403,840500,-68.04239657000001,50.0,24.267595853805542,0.0001,836400,27.65305778503418
113,16820,7406,841000,-68.67607239,50.0,24.410481796264648,0.0001,836800,27.642096576690673
113,16830,7412,841500,-70.80347785,50.0,24.50684901237488,0.0001,837400,27.613776016235352
113,16840,7416,842000,-71.38527084,50.0,24.245065212249756,0.0001,837800,27.609523487091064
113,16850,7422,842500,-71.82109271,50.0,24.440452728271485,0.0001,838400,27.60422941207886
113,16860,7425,843000,-71.26000461000001,50.0,24.73179543495178,0.0001,838800,27.572367248535155
113,16870,7430,843500,-74.6316878,50.0,24.4419624710083,0.0001,839400,27.56728015899658
113,16880,7434,844000,-75.25864513,50.0,24.49338683128357,0.0001,839800,27.55820177078247
113,16890,7439,844500,-74.29896993999999,50.0,24.39815828323364,0.0001,840400,27.53319890975952
113,16900,7443,845000,-72.75041139999999,50.0,24.8584614944458,0.0001,840800,27.64455556869507
113,16910,7448,845500,-74.20531217,50.0,24.34886118888855,0.0001,841400,27.58476161956787
113,16920,7451,846000,-72.70664235000001,50.0,24.634061841964723,0.0001,841800,27.582641525268556
113,16930,7457,846500,-69.71708748,50.0,24.577051982879638,0.0001,842400,27.470579547882082
113,16940,7460,847000,-74.75716022,50.0,24.886080465316773,0.0001,842800,27.623419876098634
113,16950,7465,847500,-73.19669936,50.0,24.49234794616699,0.0001,843400,27.605139904022217
113,16960,7469,848000,-75.04126528,50.0,24.752461671829224,0.0001,843800,27.526537647247313
113,16970,7475,848500,-79.07599198000001,50.0,24.706602239608763,0.0001,844400,27.622209815979005
113,16980,7478,849000,-79.23630270999998,50.0,24.900320844650267,0.0001,844800,27.65812110900879
113,16990,7483,849500,-81.17957566,50.0,24.8383886051178,0.0001,845400,27.546396560668946
113,17000,7487,850000,-80.65162954000002,50.0,24.663240756988525,0.0001,845800,27.493595790863036
113,17010,7493,850500,-80.76956609000001,50.0,24.65248712539673,0.0001,846400,27.615265979766846
113,17020,7496,851000,-82.7589298,50.0,24.79512239456177,0.0001,846800,27.62212219238281
113,17030,7501,851500,-82.39729478999999,50.0,24.877588901519776,0.0001,847400,27.59091760635376
113,17040,7505,852000,-76.33658813,50.0,24.82393714904785,0.0001,847800,27.588615074157715
113,17050,7510,852500,-79.47872607,50.0,24.633435955047606,0.0001,848400,27.52478443145752
113,17060,7514,853000,-82.39332834000001,50.0,25.04163830757141,0.0001,848800,27.46491724014282
113,17070,7519,853500,-74.83971832000002,50.0,24.941483583450317,0.0001,849400,27.568949642181398
113,17080,7523,854000,-78.07781254000001,50.0,24.933881158828736,0.0001,849800,27.566292896270753
113,17090,7528,854500,-77.46330551999999,50.0,24.707487783432008,0.0001,850400,27.541813087463378
113,17100,7532,855000,-79.03688260000001,50.0,24.785488224029542,0.0001,850800,27.576650390625
113,17110,7537,855500,-77.20132846999999,50.0,24.88684778213501,0.0001,851400,27.445300617218017
113,17120,7540,856000,-81.05962013999999,50.0,24.87670636177063,0.0001,851800,27.536212520599364
113,17130,7546,856500,-80.07715581,50.0,24.88925980567932,0.0001,852400,27.594556579589845
113,17140,7550,857000,-82.21180383,50.0,25.11850838661194,0.0001,852800,27.51859462738037
113,17150,7555,857500,-81.51581982,50.0,24.825368785858153,0.0001,853400,27.605245189666746
113,17160,7559,858000,-79.25011519,50.0,24.92953466415405,0.0001,853800,27.635355529785155
113,17170,7564,858500,-81.41487608,50.0,24.977132635116575,0.0001,854400,27.554206829071045
113,17180,7567,859000,-84.39822921000001,50.0,24.858100967407225,0.0001,854800,27.56577346801758
113,17190,7572,859500,-85.72199398999997,50.0,25.30811261177063,0.0001,855400,27.556493244171143
113,17200,7576,860000,-86.07180472,50.0,25.287617864608766,0.0001,855800,27.53747543334961
113,17210,7581,860500,-87.21297017999997,50.0,25.283777418136598,0.0001,856400,27.56324562072754
113,17220,7585,861000,-82.27156622000001,50.0,25.055618286132812,0.0001,856800,27.49300542831421
113,17230,7590,861500,-83.33208877000001,50.0,25.327124071121215,0.0001,857400,27.644106540679932
113,17240,7595,862000,-84.75947191000002,50.0,25.60569538116455,0.0001,857800,27.63521228790283
113,17250,7600,862500,-83.19342044,50.0,25.470733366012574,0.0001,858400,27.5282403755188
113,17260,7603,863000,-81.86039879,50.0,25.21758473396301,0.0001,858800,27.572424163818358
113,17270,7608,863500,-82.48297847999999,50.0,25.42205990791321,0.0001,859400,27.583980293273925
113,17280,7612,864000,-81.66475247999999,50.0,25.39497720718384,0.0001,859800,27.59085361480713
113,17290,7619,864500,-84.26760562000001,50.0,24.975334100723266,0.0001,860400,27.457526092529296
113,17300,7623,865000,-82.75451429,50.0,24.92887047767639,0.0001,860800,27.571009254455568
113,17310,7628,865500,-80.2222362,50.0,25.447881174087524,0.0001,861400,27.576316318511964
113,17320,7632,866000,-80.99400029000002,50.0,25.10091848373413,0.0001,861800,27.59753770828247
113,17330,7637,866500,-83.8172748,50.0,25.225477895736695,0.0001,862400,27.568469734191893
113,17340,7643,867000,-79.8726969,50.0,25.263591270446778,0.0001,862800,27.569660835266113
113,17350,7649,867500,-83.70196621,50.0,25.814226417541505,0.0001,863400,27.711953105926515
113,17360,7653,868000,-83.55085192,50.0,25.527121896743775,0.0001,863800,27.614026317596437
113,17370,7658,868500,-83.04108204,50.0,25.670505704879762,0.0001,864400,27.67312421798706
113,17380,7662,869000,-80.4491401,50.0,25.457590761184694,0.0001,864800,27.60785541534424
113,17390,7670,869500,-77.40601529999999,50.0,25.589836654663085,0.0001,865400,27.61168846130371
113,17400,7673,870000,-81.57912417,50.0,25.099273386001588,0.0001,865800,27.60048927307129
113,17410,7679,870500,-82.21102974,50.0,25.236666078567506,0.0001,866400,27.608532238006593
113,17420,7682,871000,-81.07453136,50.0,25.220458946228028,0.0001,866800,27.510763034820556
113,17430,7687,871500,-80.36487022,50.0,25.326612720489504,0.0001,867400,27.5884192276001
113,17440,7691,872000,-84.84088897000001,50.0,25.470789499282837,0.0001,867800,27.614636878967286
113,17450,7697,872500,-82.96242153000001,50.0,25.533547077178955,0.0001,868400,27.663645362854005
113,17460,7701,873000,-83.41541158999999,50.0,25.42083857536316,0.0001,868800,27.543858432769774
113,17470,7706,873500,-82.32276519999998,50.0,25.712731275558472,0.0001,869400,27.59388032913208
113,17480,7709,874000,-79.65188067999999,50.0,25.751238803863526,0.0001,869800,27.58018026351929
113,17490,7714,874500,-80.06102111999999,50.0,25.427903299331664,0.0001,870400,27.734312229156494
113,17500,7718,875000,-81.34736699,50.0,25.534121198654177,0.0001,870800,27.710654773712157
113,17510,7723,875500,-82.27271562999998,50.0,25.505278825759888,0.0001,871400,27.666199703216552
113,17520,7727,876000,-82.60262908,50.0,25.493742332458496,0.0001,871800,27.77250936508179
113,17530,7733,876500,-80.12090706000001,50.0,25.824955158233642,0.0001,872400,27.63230499267578
113,17540,7737,877000,-76.63061579000001,50.0,25.751902084350586,0.0001,872800,27.604008960723878
113,17550,7743,877500,-77.32482723,50.0,25.909453678131104,0.0001,873400,27.57104133605957
113,17560,7746,878000,-78.67527921,50.0,25.88154972076416,0.0001,873800,27.622524490356444
113,17570,7751,878500,-81.08460995,50.0,25.57547366142273,0.0001,874400,27.63870132446289
113,17580,7754,879000,-81.19617324,50.0,25.567328271865843,0.0001,874800,27.593157901763917
113,17590,7759,879500,-79.86545297999999,50.0,25.90484932899475,0.0001,875400,27.556244678497315
113,17600,7763,880000,-75.53425243999999,50.0,25.706890802383423,0.0001,875800,27.640715923309326
113,17610,7769,880500,-82.48429502999997,50.0,25.95690860748291,0.0001,876400,27.571704349517823
113,17620,7773,881000,-83.59758468000001,50.0,25.83879135131836,0.0001,876800,27.631914596557618
113,17630,7778,881500,-89.08986662,50.0,25.62407567024231,0.0001,877400,27.624556198120118
113,17640,7781,882000,-90.15034847999999,50.0,25.83877917289734,0.0001,877800,27.578774433135987
113,17650,7786,882500,-86.99163287000002,50.0,26.018673458099364,0.0001,878400,27.591888389587403
113,17660,7790,883000,-85.43131543,50.0,25.7767369556427,0.0001,878800,27.619904861450195
113,17670,7795,883500,-84.74490439000002,50.0,25.53257875442505,0.0001,879400,27.579642639160156
113,17680,7798,884000,-87.75681295999999,50.0,25.81127932548523,0.0001,879800,27.612902221679686
113,17690,7803,884500,-90.69252434999999,50.0,25.800904359817505,0.0001,880400,27.585744514465333
113,17700,7807,885000,-90.36981166999998,50.0,25.852356271743773,0.0001,880800,27.679277420043945
113,17710,7812,885500,-83.21844309000002,50.0,25.909763317108155,0.0001,881400,27.503946895599366
113,17720,7815,886000,-81.81033123,50.0,25.798268518447877,0.0001,881800,27.547898387908937
113,17730,7820,886500,-78.23568629,50.0,26.014235944747924,0.0001,882400,27.638906478881836
113,17740,7824,887000,-77.66892583,50.0,25.970825147628783,0.0001,882800,27.50992509841919
113,17750,7829,887500,-78.19336206,50.0,25.88154567718506,0.0001,883400,27.457135734558104
113,17760,7832,888000,-78.03485596,50.0,26.184144735336304,0.0001,883800,27.58639621734619
113,17770,7838,888500,-77.90360489,50.0,25.707914361953737,0.0001,884400,27.60057077407837
113,17780,7842,889000,-76.80410281,50.0,25.479214572906493,0.0001,884800,27.61741014480591
113,17790,7847,889500,-79.98487017000001,50.0,25.847999057769776,0.0001,885400,27.574394340515138
113,17800,7850,890000,-83.50785336000001,50.0,25.52149121284485,0.0001,885800,27.56150526046753
113,17810,7856,890500,-92.93399072999999,50.0,25.901877021789552,0.0001,886400,27.64643434524536
113,17820,7859,891000,-93.26669029,50.0,25.77084117889404,0.0001,886800,27.66508466720581
113,17830,7864,891500,-93.41683873,50.0,25.85384955406189,0.0001,887400,27.611869678497314
113,17840,7868,892000,-94.71251482000001,50.0,25.71368950843811,0.0001,887800,27.660818061828614
113,17850,7874,892500,-95.18315661999999,50.0,25.753543663024903,0.0001,888400,27.526547050476076
113,17860,7877,893000,-96.52604399,50.0,26.078397378921508,0.0001,888800,27.606048488616942
113,17870,7882,893500,-95.77063161999999,50.0,25.976785049438476,0.0001,889400,27.644941062927245
113,17880,7886,894000,-93.93554668,50.0,25.745586023330688,0.0001,889800,27.644067268371582
113,17890,7891,894500,-90.14143283000001,50.0,25.268158016204833,0.0001,890400,27.563139514923094
113,17900,7895,895000,-85.50034925000001,50.0,25.703064651489257,0.0001,890800,27.542115745544432
113,17910,7900,895500,-76.94769624,50.0,25.4665394115448,0.0001,891400,27.56310369491577
113,17920,7903,896000,-76.83611780999999,50.0,25.232811040878296,0.0001,891800,27.503370876312257
113,17930,7909,896500,-74.61385879000001,50.0,25.81601385116577,0.0001,892400,27.60287775039673
113,17940,7913,897000,-77.19905622,50.0,25.490630559921264,0.0001,892800,27.582854022979735
113,17950,7918,897500,-77.35485365999999,50.0,25.672141075134277,0.0001,893400,27.57565740585327
113,17960,7921,898000,-75.30879541,50.0,25.557964706420897,0.0001,893800,27.65417100906372
113,17970,7927,898500,-72.9651319,50.0,25.48618494987488,0.0001,894400,27.526637077331543
113,17980,7930,899000,-73.12760874,50.0,25.640793390274048,0.0001,894800,27.58235761642456
113,17990,7935,899500,-72.23311787,50.0,25.224690494537352,0.0001,895400,27.523212299346923
113,18000,7939,900000,-73.43478598,50.0,25.548906984329225,0.0001,895800,27.577235622406008
113,18010,7944,900500,-73.92303485000001,50.0,25.4382227230072,0.0001,896400,27.625190124511718
113,18020,7947,901000,-75.18330630999999,50.0,25.58447045326233,0.0001,896800,27.505834407806397
113,18030,7952,901500,-77.93850141,50.0,25.368612127304075,0.0001,897400,27.534788665771483
113,18040,7956,902000,-72.81992774,50.0,25.621337795257567,0.0001,897800,27.5160924911499
113,18050,7961,902500,-71.56714541000002,50.0,25.558627195358277,0.0001,898400,27.488638439178466
